no change     /scratch/bjoshi/miniconda3/condabin/conda
no change     /scratch/bjoshi/miniconda3/bin/conda
no change     /scratch/bjoshi/miniconda3/bin/conda-env
no change     /scratch/bjoshi/miniconda3/bin/activate
no change     /scratch/bjoshi/miniconda3/bin/deactivate
no change     /scratch/bjoshi/miniconda3/etc/profile.d/conda.sh
no change     /scratch/bjoshi/miniconda3/etc/fish/conf.d/conda.fish
no change     /scratch/bjoshi/miniconda3/shell/condabin/Conda.psm1
no change     /scratch/bjoshi/miniconda3/shell/condabin/conda-hook.ps1
no change     /scratch/bjoshi/miniconda3/lib/python3.13/site-packages/xontrib/conda.xsh
no change     /scratch/bjoshi/miniconda3/etc/profile.d/conda.csh
no change     /nethome/bjoshi/.bashrc
No action taken.
Loading datasets...

--- Training 80 Shadow Models ---
Shadow training: 7000 In, 7000 Out
Shadow Model 9/80, Epoch 3/10, Loss: 0.0106, Correct: 5330, Accuracy: 0.7614
Shadow Model 9/80, Epoch 4/10, Loss: 0.0092, Correct: 5549, Accuracy: 0.7927
Shadow Model 9/80, Epoch 5/10, Loss: 0.0078, Correct: 5781, Accuracy: 0.8259
Shadow Model 9/80, Epoch 6/10, Loss: 0.0073, Correct: 5824, Accuracy: 0.8320
Shadow Model 9/80, Epoch 7/10, Loss: 0.0069, Correct: 5922, Accuracy: 0.8460
Shadow Model 9/80, Epoch 8/10, Loss: 0.0062, Correct: 5988, Accuracy: 0.8554
Shadow Model 9/80, Epoch 9/10, Loss: 0.0055, Correct: 6144, Accuracy: 0.8777
Shadow Model 9/80, Epoch 10/10, Loss: 0.0047, Correct: 6234, Accuracy: 0.8906
Shadow Model 10/80, Epoch 1/10, Loss: 0.0176, Correct: 4161, Accuracy: 0.5944
Shadow Model 10/80, Epoch 2/10, Loss: 0.0127, Correct: 4988, Accuracy: 0.7126
Shadow Model 10/80, Epoch 3/10, Loss: 0.0113, Correct: 5217, Accuracy: 0.7453
Shadow Model 10/80, Epoch 4/10, Loss: 0.0096, Correct: 5454, Accuracy: 0.7791
Shadow Model 10/80, Epoch 5/10, Loss: 0.0083, Correct: 5669, Accuracy: 0.8099
Shadow Model 10/80, Epoch 6/10, Loss: 0.0075, Correct: 5819, Accuracy: 0.8313
Shadow Model 10/80, Epoch 7/10, Loss: 0.0071, Correct: 5916, Accuracy: 0.8451
Shadow Model 10/80, Epoch 8/10, Loss: 0.0062, Correct: 6025, Accuracy: 0.8607
Shadow Model 10/80, Epoch 9/10, Loss: 0.0053, Correct: 6177, Accuracy: 0.8824
Shadow Model 10/80, Epoch 10/10, Loss: 0.0051, Correct: 6174, Accuracy: 0.8820
Shadow Model 11/80, Epoch 1/10, Loss: 0.0176, Correct: 4151, Accuracy: 0.5930
Shadow Model 11/80, Epoch 2/10, Loss: 0.0131, Correct: 4956, Accuracy: 0.7080
Shadow Model 11/80, Epoch 3/10, Loss: 0.0110, Correct: 5268, Accuracy: 0.7526
Shadow Model 11/80, Epoch 4/10, Loss: 0.0092, Correct: 5543, Accuracy: 0.7919
Shadow Model 11/80, Epoch 5/10, Loss: 0.0088, Correct: 5641, Accuracy: 0.8059
Shadow Model 11/80, Epoch 6/10, Loss: 0.0083, Correct: 5695, Accuracy: 0.8136
Shadow Model 11/80, Epoch 7/10, Loss: 0.0069, Correct: 5884, Accuracy: 0.8406
Shadow Model 11/80, Epoch 8/10, Loss: 0.0060, Correct: 6051, Accuracy: 0.8644
Shadow Model 11/80, Epoch 9/10, Loss: 0.0058, Correct: 6074, Accuracy: 0.8677
Shadow Model 11/80, Epoch 10/10, Loss: 0.0048, Correct: 6252, Accuracy: 0.8931
Shadow Model 12/80, Epoch 1/10, Loss: 0.0175, Correct: 4180, Accuracy: 0.5971
Shadow Model 12/80, Epoch 2/10, Loss: 0.0126, Correct: 4993, Accuracy: 0.7133
Shadow Model 12/80, Epoch 3/10, Loss: 0.0105, Correct: 5337, Accuracy: 0.7624
Shadow Model 12/80, Epoch 4/10, Loss: 0.0092, Correct: 5594, Accuracy: 0.7991
Shadow Model 12/80, Epoch 5/10, Loss: 0.0081, Correct: 5747, Accuracy: 0.8210
Shadow Model 12/80, Epoch 6/10, Loss: 0.0068, Correct: 5916, Accuracy: 0.8451
